data_name,mask_id,mask,pos_mask_ids
HG_BraTS20_Training_002,13,"[False, True, True, True]","[0, 1, 2, 4, 5, 7, 13]"
HG_BraTS20_Training_003,0,"[False, False, False, True]",[0]
HG_BraTS20_Training_004,5,"[False, True, True, False]","[1, 2, 5]"
HG_BraTS20_Training_006,12,"[True, True, False, True]","[0, 1, 3, 4, 8, 9, 12]"
HG_BraTS20_Training_007,4,"[False, True, False, True]","[0, 1, 4]"
HG_BraTS20_Training_008,7,"[False, False, True, True]","[0, 2, 7]"
HG_BraTS20_Training_009,4,"[False, True, False, True]","[0, 1, 4]"
HG_BraTS20_Training_010,0,"[False, False, False, True]",[0]
HG_BraTS20_Training_011,10,"[True, True, True, False]","[1, 2, 3, 5, 6, 9, 10]"
HG_BraTS20_Training_012,13,"[False, True, True, True]","[0, 1, 2, 4, 5, 7, 13]"
HG_BraTS20_Training_013,0,"[False, False, False, True]",[0]
HG_BraTS20_Training_014,12,"[True, True, False, True]","[0, 1, 3, 4, 8, 9, 12]"
HG_BraTS20_Training_015,0,"[False, False, False, True]",[0]
HG_BraTS20_Training_020,14,"[True, True, True, True]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]"
HG_BraTS20_Training_021,13,"[False, True, True, True]","[0, 1, 2, 4, 5, 7, 13]"
HG_BraTS20_Training_022,13,"[False, True, True, True]","[0, 1, 2, 4, 5, 7, 13]"
HG_BraTS20_Training_024,13,"[False, True, True, True]","[0, 1, 2, 4, 5, 7, 13]"
HG_BraTS20_Training_025,0,"[False, False, False, True]",[0]
HG_BraTS20_Training_026,7,"[False, False, True, True]","[0, 2, 7]"
HG_BraTS20_Training_027,11,"[True, False, True, True]","[0, 2, 3, 6, 7, 8, 11]"
HG_BraTS20_Training_028,13,"[False, True, True, True]","[0, 1, 2, 4, 5, 7, 13]"
HG_BraTS20_Training_029,5,"[False, True, True, False]","[1, 2, 5]"
HG_BraTS20_Training_031,7,"[False, False, True, True]","[0, 2, 7]"
HG_BraTS20_Training_033,11,"[True, False, True, True]","[0, 2, 3, 6, 7, 8, 11]"
HG_BraTS20_Training_034,7,"[False, False, True, True]","[0, 2, 7]"
HG_BraTS20_Training_035,0,"[False, False, False, True]",[0]
HG_BraTS20_Training_037,2,"[False, False, True, False]",[2]
HG_BraTS20_Training_038,7,"[False, False, True, True]","[0, 2, 7]"
HG_BraTS20_Training_039,6,"[True, False, True, False]","[2, 3, 6]"
HG_BraTS20_Training_040,7,"[False, False, True, True]","[0, 2, 7]"
HG_BraTS20_Training_041,14,"[True, True, True, True]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]"
HG_BraTS20_Training_042,0,"[False, False, False, True]",[0]
HG_BraTS20_Training_043,0,"[False, False, False, True]",[0]
HG_BraTS20_Training_045,12,"[True, True, False, True]","[0, 1, 3, 4, 8, 9, 12]"
HG_BraTS20_Training_046,7,"[False, False, True, True]","[0, 2, 7]"
HG_BraTS20_Training_048,7,"[False, False, True, True]","[0, 2, 7]"
HG_BraTS20_Training_049,0,"[False, False, False, True]",[0]
HG_BraTS20_Training_053,4,"[False, True, False, True]","[0, 1, 4]"
HG_BraTS20_Training_054,7,"[False, False, True, True]","[0, 2, 7]"
HG_BraTS20_Training_055,13,"[False, True, True, True]","[0, 1, 2, 4, 5, 7, 13]"
HG_BraTS20_Training_057,8,"[True, False, False, True]","[0, 3, 8]"
HG_BraTS20_Training_058,0,"[False, False, False, True]",[0]
HG_BraTS20_Training_059,1,"[False, True, False, False]",[1]
HG_BraTS20_Training_060,12,"[True, True, False, True]","[0, 1, 3, 4, 8, 9, 12]"
HG_BraTS20_Training_062,13,"[False, True, True, True]","[0, 1, 2, 4, 5, 7, 13]"
HG_BraTS20_Training_064,7,"[False, False, True, True]","[0, 2, 7]"
HG_BraTS20_Training_067,13,"[False, True, True, True]","[0, 1, 2, 4, 5, 7, 13]"
HG_BraTS20_Training_071,4,"[False, True, False, True]","[0, 1, 4]"
HG_BraTS20_Training_073,2,"[False, False, True, False]",[2]
HG_BraTS20_Training_074,4,"[False, True, False, True]","[0, 1, 4]"
HG_BraTS20_Training_075,7,"[False, False, True, True]","[0, 2, 7]"
HG_BraTS20_Training_076,7,"[False, False, True, True]","[0, 2, 7]"
HG_BraTS20_Training_079,14,"[True, True, True, True]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]"
HG_BraTS20_Training_080,13,"[False, True, True, True]","[0, 1, 2, 4, 5, 7, 13]"
HG_BraTS20_Training_081,8,"[True, False, False, True]","[0, 3, 8]"
HG_BraTS20_Training_083,13,"[False, True, True, True]","[0, 1, 2, 4, 5, 7, 13]"
HG_BraTS20_Training_084,0,"[False, False, False, True]",[0]
HG_BraTS20_Training_085,2,"[False, False, True, False]",[2]
HG_BraTS20_Training_088,3,"[True, False, False, False]",[3]
HG_BraTS20_Training_089,4,"[False, True, False, True]","[0, 1, 4]"
HG_BraTS20_Training_090,7,"[False, False, True, True]","[0, 2, 7]"
HG_BraTS20_Training_093,7,"[False, False, True, True]","[0, 2, 7]"
HG_BraTS20_Training_095,7,"[False, False, True, True]","[0, 2, 7]"
HG_BraTS20_Training_096,13,"[False, True, True, True]","[0, 1, 2, 4, 5, 7, 13]"
HG_BraTS20_Training_101,4,"[False, True, False, True]","[0, 1, 4]"
HG_BraTS20_Training_103,0,"[False, False, False, True]",[0]
HG_BraTS20_Training_105,13,"[False, True, True, True]","[0, 1, 2, 4, 5, 7, 13]"
HG_BraTS20_Training_106,4,"[False, True, False, True]","[0, 1, 4]"
HG_BraTS20_Training_108,7,"[False, False, True, True]","[0, 2, 7]"
HG_BraTS20_Training_109,7,"[False, False, True, True]","[0, 2, 7]"
HG_BraTS20_Training_110,0,"[False, False, False, True]",[0]
HG_BraTS20_Training_115,0,"[False, False, False, True]",[0]
HG_BraTS20_Training_116,2,"[False, False, True, False]",[2]
HG_BraTS20_Training_117,7,"[False, False, True, True]","[0, 2, 7]"
HG_BraTS20_Training_119,0,"[False, False, False, True]",[0]
HG_BraTS20_Training_122,0,"[False, False, False, True]",[0]
HG_BraTS20_Training_125,4,"[False, True, False, True]","[0, 1, 4]"
HG_BraTS20_Training_127,0,"[False, False, False, True]",[0]
HG_BraTS20_Training_128,7,"[False, False, True, True]","[0, 2, 7]"
HG_BraTS20_Training_129,13,"[False, True, True, True]","[0, 1, 2, 4, 5, 7, 13]"
HG_BraTS20_Training_131,0,"[False, False, False, True]",[0]
HG_BraTS20_Training_135,7,"[False, False, True, True]","[0, 2, 7]"
HG_BraTS20_Training_136,13,"[False, True, True, True]","[0, 1, 2, 4, 5, 7, 13]"
HG_BraTS20_Training_140,13,"[False, True, True, True]","[0, 1, 2, 4, 5, 7, 13]"
HG_BraTS20_Training_141,2,"[False, False, True, False]",[2]
HG_BraTS20_Training_142,7,"[False, False, True, True]","[0, 2, 7]"
HG_BraTS20_Training_143,13,"[False, True, True, True]","[0, 1, 2, 4, 5, 7, 13]"
HG_BraTS20_Training_146,0,"[False, False, False, True]",[0]
HG_BraTS20_Training_150,5,"[False, True, True, False]","[1, 2, 5]"
HG_BraTS20_Training_157,0,"[False, False, False, True]",[0]
HG_BraTS20_Training_158,13,"[False, True, True, True]","[0, 1, 2, 4, 5, 7, 13]"
HG_BraTS20_Training_159,0,"[False, False, False, True]",[0]
HG_BraTS20_Training_161,14,"[True, True, True, True]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]"
